k,l,t,current_theta,current_thetadot,force,next_theta,next_thetadot,reward
2414,9,14,1.2609277545041742,40.918916436456186,0,1.4667114084650956,41.15673079218431,-180.14386072864156
2415,9,15,1.4667114084650956,41.15673079218431,0,1.6737998399899738,41.41768630497566,-185.55050340748915
2416,9,16,1.6737998399899738,41.41768630497566,-3,1.8799674622865283,41.2335244593109,-196.69174222993925
2417,9,17,1.8799674622865283,41.2335244593109,-3,2.08509672334469,41.02585221163231,-199.0501966975834
2418,9,18,2.08509672334469,41.02585221163231,-3,2.2889528550974356,40.77122635054913,-201.42581567706466
2419,9,19,2.2889528550974356,40.77122635054913,3,2.495628143694596,41.33505771943208,-210.99949882488085
2420,9,20,2.495628143694596,41.33505771943208,0,2.702436528444414,41.36167694996355,-207.5946479626681
2421,9,21,2.702436528444414,41.36167694996355,0,2.9088525570336183,41.28320571784085,-212.73742342696187
2422,9,22,2.9088525570336183,41.28320571784085,3,3.1165178513177754,41.533058856831424,-230.06291538841413
2423,9,23,3.1165178513177754,41.533058856831424,3,-2.958372634984787,41.658964175404705,-226.30677285389945
2424,9,24,-2.958372634984787,41.658964175404705,3,-2.750068103329685,41.66090633102042,-220.3774844969624
2425,9,25,-2.750068103329685,41.66090633102042,0,-2.5445608719187325,41.101446282190466,-201.30683880327797
2426,9,26,-2.5445608719187325,41.101446282190466,0,-2.342364232467636,40.43932789021925,-190.96727500898498
2427,9,27,-2.342364232467636,40.43932789021925,-3,-2.146125846823961,39.247677128735056,-186.06729675217258
2428,9,28,-2.146125846823961,39.247677128735056,3,-1.951729548156862,38.87925973341976,-179.20592488761446
2429,9,29,-1.951729548156862,38.87925973341976,0,-1.7616409837281675,38.0177128857389,-160.0515440840015
2430,9,30,-1.7616409837281675,38.0177128857389,-3,-1.5781999636603268,36.68820401356812,-156.05600700060688
2431,9,31,-1.5781999636603268,36.68820401356812,-3,-1.4014071098403535,35.35857076399465,-143.84256208479718
2432,9,32,-1.4014071098403535,35.35857076399465,3,-1.2267359261362754,34.93423674081565,-138.56449482870252
2433,9,33,-1.2267359261362754,34.93423674081565,3,-1.0540380650768495,34.53957221188517,-133.85318607115778
2434,9,34,-1.0540380650768495,34.53957221188517,3,-0.8830842860315569,34.19075580905853,-129.79996756064628
2435,9,35,-0.8830842860315569,34.19075580905853,3,-0.7135737474506153,33.90210771618831,-126.48122822525708
2436,9,36,-0.7135737474506153,33.90210771618831,-3,-0.5495754054996509,32.79966839019288,-118.09199028231231
2437,9,37,-0.5495754054996509,32.79966839019288,0,-0.38843753931254243,32.22757323742169,-104.61606628707378
2438,9,38,-0.38843753931254243,32.22757323742169,0,-0.22971139727603893,31.7452284073007,-101.0397892933617
2439,9,39,-0.22971139727603893,31.7452284073007,3,-0.0707141904534303,31.799441364521726,-110.14544959322296
2440,9,40,-0.0707141904534303,31.799441364521726,0,0.08680222957332703,31.503284005351464,-99.28336344747784
2441,9,41,0.08680222957332703,31.503284005351464,-3,0.2411009291137046,30.85973990807551,-104.5230030095043
2442,9,42,0.2411009291137046,30.85973990807551,3,0.39708968943862893,31.197752064984865,-107.11837449811907
2443,9,43,0.39708968943862893,31.197752064984865,-3,0.5507629041169214,30.734642935658503,-104.97852652099884
2444,9,44,0.5507629041169214,30.734642935658503,0,0.7047597477455526,30.799368725726243,-97.34354290053625
2445,9,45,0.7047597477455526,30.799368725726243,0,0.8594469534884094,30.937441148571356,-99.40577181143416
2446,9,46,0.8594469534884094,30.937441148571356,-3,1.012928692653097,30.696347832937505,-108.35669971006827
2447,9,47,1.012928692653097,30.696347832937505,0,1.167699721785956,30.954205826571783,-102.63389903667205
2448,9,48,1.167699721785956,30.954205826571783,3,1.3261771918625542,31.69549401531968,-118.25416380859883
2449,9,49,1.3261771918625542,31.69549401531968,0,1.4862654123461643,32.01764409672202,-113.55787773011845
2450,9,50,1.4862654123461643,32.01764409672202,3,1.6502447027340093,32.79585807756901,-130.17336859891316
2451,9,51,1.6502447027340093,32.79585807756901,0,1.8158697014030067,33.12499973379949,-126.21347459878888
2452,9,52,1.8158697014030067,33.12499973379949,-3,1.9808324915592401,32.99255803124667,-137.4693753426019
2453,9,53,1.9808324915592401,32.99255803124667,3,2.1494120975392037,33.71592119599274,-145.77619603467866
2454,9,54,2.1494120975392037,33.71592119599274,3,2.3213426513857818,34.38611076931563,-154.1836199096783
2455,9,55,2.3213426513857818,34.38611076931563,-3,2.491852265454364,34.10192281371644,-156.34075252351764
2456,9,56,2.491852265454364,34.10192281371644,0,2.662793058081646,34.188158525456394,-152.33535268701272
2457,9,57,2.662793058081646,34.188158525456394,-3,2.831518187472057,33.74502587808224,-162.96015338116922
2458,9,58,2.831518187472057,33.74502587808224,-3,2.9975838870542244,33.21313991643349,-164.23881211049434
2459,9,59,2.9975838870542244,33.21313991643349,3,-3.118222292198161,33.47582558544018,-169.6796411804889
2460,9,60,-3.118222292198161,33.47582558544018,3,-2.9500352212129473,33.6374141970428,-165.6611024183263
2461,9,61,-2.9500352212129473,33.6374141970428,0,-2.7837575528357266,33.255533675444156,-149.33958256870977
2462,9,62,-2.7837575528357266,33.255533675444156,0,-2.6198481814314647,32.78187428085241,-141.78315060531006
2463,9,63,-2.6198481814314647,32.78187428085241,3,-2.456512103273815,32.667215631529956,-145.88695627934123
2464,9,64,-2.456512103273815,32.667215631529956,3,-2.2941432086209343,32.47377893057613,-140.77009711150083
2465,9,65,-2.2941432086209343,32.47377893057613,3,-2.1330803823343554,32.212565257315816,-135.5150956331814
2466,9,66,-2.1330803823343554,32.212565257315816,-3,-1.978030221585271,31.010032149816883,-124.72522718079105
2467,9,67,-1.978030221585271,31.010032149816883,3,-1.8247277759492628,30.660489127201632,-119.65471663352866
2468,9,68,-1.8247277759492628,30.660489127201632,-3,-1.6777374972964894,29.39805573055471,-109.4985836228535
2469,9,69,-1.6777374972964894,29.39805573055471,-3,-1.5370870903351601,28.130081392265858,-99.94333152992523
2470,9,70,-1.5370870903351601,28.130081392265858,3,-1.3983101534012727,27.75538738677748,-95.81250932453409
2471,9,71,-1.3983101534012727,27.75538738677748,0,-1.2635648652994595,26.949057620362623,-80.60815150665869
2472,9,72,-1.2635648652994595,26.949057620362623,0,-1.132724116256968,26.16814980849833,-74.89252605775177
2473,9,73,-1.132724116256968,26.16814980849833,-3,-1.0078309780512298,24.978627641147614,-76.47180028510886
2474,9,74,-1.0078309780512298,24.978627641147614,0,-0.8864447570345046,24.277244203345028,-62.86738014725478
2475,9,75,-0.8864447570345046,24.277244203345028,-3,-0.7705427605484718,23.18039929720657,-65.70177188696178
2476,9,76,-0.7705427605484718,23.18039929720657,3,-0.6554179088888245,23.02497033192947,-64.16278905508423
2477,9,77,-0.6554179088888245,23.02497033192947,3,-0.5408058354548695,22.922414686790997,-63.00606426563136
2478,9,78,-0.5408058354548695,22.922414686790997,0,-0.42863714390078894,22.43373831081611,-51.24591046547498
2479,9,79,-0.42863714390078894,22.43373831081611,3,-0.3163825878919263,22.45091120177253,-59.90483108859349
2480,9,80,-0.3163825878919263,22.45091120177253,-3,-0.20816386524342192,21.643744529700875,-56.06182870066107
2481,9,81,-0.20816386524342192,21.643744529700875,3,-0.09920787509321059,21.791198030042267,-56.53484217085435
2482,9,82,-0.09920787509321059,21.791198030042267,-3,0.006367723923074914,21.1151198032571,-53.585031170129824
2483,9,83,0.006367723923074914,21.1151198032571,3,0.11333359796971501,21.39317480932802,-54.83101536439051
2484,9,84,0.11333359796971501,21.39317480932802,0,0.21977969893008764,21.289220192074524,-45.56460521897236
2485,9,85,0.21977969893008764,21.289220192074524,3,0.3282368837439804,21.691436962778553,-56.59054101026936
2486,9,86,0.3282368837439804,21.691436962778553,-3,0.43456764392283076,21.266152035770062,-55.169167426571924
2487,9,87,0.43456764392283076,21.266152035770062,-3,0.5390815690699946,20.90278502943276,-54.145686889222674
2488,9,88,0.5390815690699946,20.90278502943276,0,0.6442825319683642,21.04019257967391,-46.34447028397434
2489,9,89,0.6442825319683642,21.04019257967391,3,0.7526393991584641,21.67137343802,-58.797172994839954
2490,9,90,0.7526393991584641,21.67137343802,-3,0.8599419830458699,21.460516777481146,-58.752879106679295
2491,9,91,0.8599419830458699,21.460516777481146,3,0.9708498811768181,22.181579626189656,-62.914994930204415
2492,9,92,0.9708498811768181,22.181579626189656,0,1.0833191759209415,22.493858948824656,-56.465271225552044
2493,9,93,1.0833191759209415,22.493858948824656,3,1.1997253538902146,23.28123559385461,-70.39829770149129
2494,9,94,1.1997253538902146,23.28123559385461,0,1.3179650781216676,23.647944846290592,-64.60768928106145
2495,9,95,1.3179650781216676,23.647944846290592,3,1.440346751987797,24.476334773225897,-79.2820902229117
2496,9,96,1.440346751987797,24.476334773225897,-3,1.5624753839170484,24.425726385850254,-80.86825757437578
2497,9,97,1.5624753839170484,24.425726385850254,3,1.6888090686040826,25.26673693740684,-87.10117989740887
2498,9,98,1.6888090686040826,25.26673693740684,3,1.8192936578968613,26.09691785855571,-93.6540592399391
2499,9,99,1.8192936578968613,26.09691785855571,3,1.9538254852351296,26.906365467653647,-100.4824204016659
2500,9,100,1.9538254852351296,26.906365467653647,-3,2.0878173951926335,26.79838199150084,-102.61023511458441
2501,9,101,2.0878173951926335,26.79838199150084,3,2.225531926985008,27.542906358474884,-109.62613085731965
2502,9,102,2.225531926985008,27.542906358474884,-3,2.362282663533426,27.350147309683607,-111.70495269829223
2503,9,103,2.362282663533426,27.350147309683607,-3,2.4978091139462646,27.105290082567713,-113.66492689457948
2504,9,104,2.4978091139462646,27.105290082567713,3,2.636247826571243,27.68774252499571,-120.4101216285536
2505,9,105,2.636247826571243,27.68774252499571,0,2.7750156156360046,27.753557812952298,-115.52955546280694
2506,9,106,2.7750156156360046,27.753557812952298,-3,2.9115215613734033,27.301189147479743,-125.92028189835767
2507,9,107,2.9115215613734033,27.301189147479743,-3,3.045397040001452,26.775095725609734,-127.0627907678045
2508,9,108,3.045397040001452,26.775095725609734,0,-3.1046982633135096,26.61800077292497,-119.04755304585304
2509,9,109,-3.1046982633135096,26.61800077292497,0,-2.972781749441599,26.38330277438219,-113.79502317753759
2510,9,110,-2.972781749441599,26.38330277438219,3,-2.8402027862071857,26.51579264688268,-119.64248530314306
2511,9,111,-2.8402027862071857,26.51579264688268,0,-2.709564302729134,26.127696695610286,-104.97434701490056
2512,9,112,-2.709564302729134,26.127696695610286,3,-2.578996766189472,26.11350730793241,-110.4476479922227
2513,9,113,-2.578996766189472,26.11350730793241,3,-2.4488397338945314,26.031406458988073,-106.7474924348078
2514,9,114,-2.4488397338945314,26.031406458988073,3,-2.3194021787911963,25.887511020667016,-102.91445501942238
2515,9,115,-2.3194021787911963,25.887511020667016,0,-2.1931725916637084,25.245917425497606,-87.7856647496289
2516,9,116,-2.1931725916637084,25.245917425497606,-3,-2.0725776753720506,24.118983258331532,-88.65042644382075
2517,9,117,-2.0725776753720506,24.118983258331532,-3,-1.9577628979571613,22.962955482977847,-80.89391027441035
2518,9,118,-1.9577628979571613,22.962955482977847,3,-1.8443973943974385,22.673100711944535,-77.41595833169828
2519,9,119,-1.8443973943974385,22.673100711944535,-3,-1.7370095431041617,21.47757025865539,-70.2146131857225
2520,9,120,-1.7370095431041617,21.47757025865539,0,-1.6334055143852237,20.720805743787587,-56.275246939298356
2521,9,121,-1.6334055143852237,20.720805743787587,3,-1.5313746358014702,20.40617571675074,-62.36674211417119
2522,9,122,-1.5313746358014702,20.40617571675074,0,-1.4331233231290332,19.65026253448737,-48.882494063909824
2523,9,123,-1.4331233231290332,19.65026253448737,-3,-1.340811083532477,18.462447919311266,-52.075070125945764
2524,9,124,-1.340811083532477,18.462447919311266,3,-1.2499094269895337,18.180331308588663,-49.86381252739144
2525,9,125,-1.2499094269895337,18.180331308588663,3,-1.1603337719731055,17.915131003285623,-47.82706419839525
2526,9,126,-1.1603337719731055,17.915131003285623,0,-1.0741940291252992,17.227948569561264,-35.44968525258702
2527,9,127,-1.0741940291252992,17.227948569561264,0,-0.9913508164699779,16.568642531064246,-32.36587373879756
2528,9,128,-0.9913508164699779,16.568642531064246,3,-0.9094364092652297,16.382881440949635,-39.97525334330737
2529,9,129,-0.9094364092652297,16.382881440949635,0,-0.8305176551707116,15.783750818903616,-28.361476869075343
2530,9,130,-0.8305176551707116,15.783750818903616,0,-0.7544196961555503,15.21959180303227,-26.00934285482987
2531,9,131,-0.7544196961555503,15.21959180303227,0,-0.68096154539894,14.691630151322041,-23.902942781884054
2532,9,132,-0.68096154539894,14.691630151322041,0,-0.6099579953427171,14.200710011244588,-22.026260262758758
2533,9,133,-0.6099579953427171,14.200710011244588,0,-0.5412212204954121,13.747354969460991,-20.3635789132091
2534,9,134,-0.5412212204954121,13.747354969460991,3,-0.4723466148602269,13.774921127037043,-29.090401828458727
2535,9,135,-0.4723466148602269,13.774921127037043,0,-0.4053721894379542,13.39488508445453,-18.76392770242285
2536,9,136,-0.4053721894379542,13.39488508445453,0,-0.3401029568597396,13.053846515642919,-17.618640991719968
2537,9,137,-0.3401029568597396,13.053846515642919,-3,-0.27856049970416497,12.308491431114936,-24.53787589096015
2538,9,138,-0.27856049970416497,12.308491431114936,3,-0.2161101984440983,12.490060252013336,-24.833678599250085
2539,9,139,-0.2161101984440983,12.490060252013336,3,-0.15257974305786812,12.706091077246034,-25.260877936285155
2540,9,140,-0.15257974305786812,12.706091077246034,3,-0.08779255507068873,12.957437597435879,-25.828056572773686
2541,9,141,-0.08779255507068873,12.957437597435879,3,-0.021567935811171418,13.244923851903462,-26.545126663547897
2542,9,142,-0.021567935811171418,13.244923851903462,-3,0.04184774969642907,12.683137101520098,-25.094952844368837
2543,9,143,0.04184774969642907,12.683137101520098,0,0.10488050269043092,12.60655059880037,-15.947511399234385
2544,9,144,0.10488050269043092,12.60655059880037,-3,0.1655043268921197,12.124764840337756,-23.83795065444913
2545,9,145,0.1655043268921197,12.124764840337756,-3,0.22391663122844446,11.682460867264956,-22.898682480221183
2546,9,146,0.22391663122844446,11.682460867264956,0,0.282520542999242,11.720782354159512,-14.136763185440635
2547,9,147,0.282520542999242,11.720782354159512,3,0.34369827523113794,12.235546446379185,-24.561502206134527
2548,9,148,0.34369827523113794,12.235546446379185,-3,0.403170887588997,11.894522471571811,-23.960700305669178
2549,9,149,0.403170887588997,11.894522471571811,0,0.4633317197905503,12.03216644031067,-15.550684337554179
2550,9,150,0.4633317197905503,12.03216644031067,3,0.5265526879018081,12.644193622251542,-26.37385190138175
2551,9,151,0.5265526879018081,12.644193622251542,-3,0.5885433426355777,12.398130946753927,-26.103281428089037
2552,9,152,0.5885433426355777,12.398130946753927,0,0.6516850068597619,12.628332844836848,-18.070945784827554
2553,9,153,0.6516850068597619,12.628332844836848,3,0.7183363540914197,13.330269446331558,-29.349643939226837
2554,9,154,0.7183363540914197,13.330269446331558,0,0.7864069067439462,13.614110530505299,-21.626579668554434
2555,9,155,0.7864069067439462,13.614110530505299,0,0.8560326942913354,13.92515750947785,-23.054961034855154
2556,9,156,0.8560326942913354,13.92515750947785,-3,0.9251264741506676,13.81875597186644,-32.37509662687167
2557,9,157,0.9251264741506676,13.81875597186644,3,0.9982523462475584,14.625174419378157,-35.3721114136671
2558,9,158,0.9982523462475584,14.625174419378157,3,1.0755021414107093,15.449959032630186,-38.653647691890214
2559,9,159,1.0755021414107093,15.449959032630186,3,1.156959466590822,16.291465036022526,-42.233959338665045
2560,9,160,1.156959466590822,16.291465036022526,0,1.2404812509210275,16.704356866041095,-35.59752250023842
2561,9,161,1.2404812509210275,16.704356866041095,-3,1.323925540188115,16.688857853417506,-45.615691824969474
2562,9,162,1.323925540188115,16.688857853417506,0,1.409578860771075,17.130664116592023,-39.28052813121276
2563,9,163,1.409578860771075,17.130664116592023,0,1.4974750152317613,17.579230892137243,-42.115092982124054
2564,9,164,1.4974750152317613,17.579230892137243,0,1.5876265650975383,18.030309973155383,-45.111998323823684
2565,9,165,1.5876265650975383,18.030309973155383,-3,1.6778075409443878,18.036195169369883,-55.60562434100942
2566,9,166,1.6778075409443878,18.036195169369883,0,1.7702166470712986,18.481821225382156,-49.82610646854039
2567,9,167,1.7702166470712986,18.481821225382156,-3,1.8625787659583035,18.472423777401012,-60.469042318182815
2568,9,168,1.8625787659583035,18.472423777401012,3,1.9592586599841,19.335978805159304,-65.58148011897043
2569,9,169,1.9592586599841,19.335978805159304,3,2.060126179908577,20.173503984895408,-70.91762568858263
2570,9,170,2.060126179908577,20.173503984895408,-3,2.1605897904130216,20.092722100888913,-72.71248935453991
2571,9,171,2.1605897904130216,20.092722100888913,-3,2.26049969173662,19.981980264719684,-74.47724781167146
2572,9,172,2.26049969173662,19.981980264719684,0,2.361898955343172,20.27985272131046,-69.02007601606016
2573,9,173,2.361898955343172,20.27985272131046,3,2.4667883573221427,20.977880395794088,-83.43237058912457
2574,9,174,2.4667883573221427,20.977880395794088,0,2.572692209563014,21.18077044817424,-77.95622970355623
2575,9,175,2.572692209563014,21.18077044817424,3,2.681562687775898,21.774095642576814,-92.36501634756775
2576,9,176,2.681562687775898,21.774095642576814,-3,2.7886641175062956,21.420285946079492,-93.7661028025169
2577,9,177,2.7886641175062956,21.420285946079492,-3,2.89371899181828,21.010974862396925,-95.01415448487657
2578,9,178,2.89371899181828,21.010974862396925,0,2.9986616462908375,20.98853089451146,-89.01170125566458
2579,9,179,2.9986616462908375,20.98853089451146,0,3.103187770131117,20.90522476805585,-91.85171394375024
2580,9,180,3.103187770131117,20.90522476805585,-3,-3.078408722179379,20.317762973818063,-97.66415052997561
2581,9,181,-3.078408722179379,20.317762973818063,3,-2.975603930361219,20.560958363631936,-95.5463946350063
2582,9,182,-2.975603930361219,20.560958363631936,3,-2.871895681096873,20.74164985286922,-93.26052787741733
2583,9,183,-2.871895681096873,20.74164985286922,3,-2.767591403395026,20.86085554036935,-90.81534026834612
2584,9,184,-2.767591403395026,20.86085554036935,-3,-2.6674201946356724,20.03424175187077,-84.71273673099125
2585,9,185,-2.6674201946356724,20.03424175187077,0,-2.5694042092651332,19.603197074107786,-71.43772350557774
2586,9,186,-2.5694042092651332,19.603197074107786,-3,-2.4759934386667117,18.682154119684316,-74.5550057967668
2587,9,187,-2.4759934386667117,18.682154119684316,-3,-2.3873766578518274,17.723356162976827,-68.90957190025168
2588,9,188,-2.3873766578518274,17.723356162976827,3,-2.2992838491830816,17.618561733749203,-66.47490285216402
2589,9,189,-2.2992838491830816,17.618561733749203,3,-2.2118931345698583,17.47814292264465,-64.0109041962257
2590,9,190,-2.2118931345698583,17.47814292264465,0,-2.1275782887067445,16.862969172622773,-51.06891980456419
2591,9,191,-2.1275782887067445,16.862969172622773,3,-2.044240182201188,16.667621301111215,-57.67554959635537
2592,9,192,-2.044240182201188,16.667621301111215,-3,-1.966423717384002,15.563292963437249,-52.55571996802913
2593,9,193,-1.966423717384002,15.563292963437249,-3,-1.8941818926127312,14.448364954254151,-47.815150196641696
2594,9,194,-1.8941818926127312,14.448364954254151,-3,-1.827545506524469,13.327277217652446,-43.46124469570468
2595,9,195,-1.827545506524469,13.327277217652446,3,-1.7620952908174268,13.090043141408444,-41.65982201399819
2596,9,196,-1.7620952908174268,13.090043141408444,-3,-1.7022958543756959,11.959887288346202,-37.79294627411791
2597,9,197,-1.7022958543756959,11.959887288346202,0,-1.6459150310079909,11.27616467354101,-26.260370420971597
2598,9,198,-1.6459150310079909,11.27616467354101,3,-1.5907272454183718,11.03755711792382,-33.83483255972468
2599,9,199,-1.5907272454183718,11.03755711792382,3,-1.5367307345976222,10.79930216414994,-32.4701994765461
2600,9,200,-1.5367307345976222,10.79930216414994,3,-1.4839148423035857,10.563178458807293,-31.168090211305422
2601,9,201,-1.4839148423035857,10.563178458807293,3,-1.4322606624659782,10.33083596752151,-29.929470205021023
2602,9,202,-1.4322606624659782,10.33083596752151,3,-1.3817416770894915,10.10379707529733,-28.75472184490909
2603,9,203,-1.3817416770894915,10.10379707529733,-3,-1.3367553510947805,8.99726519894219,-26.029652449412275
2604,9,204,-1.3367553510947805,8.99726519894219,0,-1.2950139480320648,8.348280612543153,-15.354684546564364
2605,9,205,-1.2950139480320648,8.348280612543153,0,-1.256460306496118,7.71072830718939,-13.83899561173077
2606,9,206,-1.256460306496118,7.71072830718939,-3,-1.2232511742283005,6.641826453563466,-20.893103040180126
2607,9,207,-1.2232511742283005,6.641826453563466,-3,-1.1953118157198768,5.587871701684732,-19.26628269944665
2608,9,208,-1.1953118157198768,5.587871701684732,3,-1.1681398154086806,5.434400062239246,-18.776023545361724
2609,9,209,-1.1681398154086806,5.434400062239246,0,-1.143913953343345,4.845172413067143,-8.890265234502689
2610,9,210,-1.143913953343345,4.845172413067143,-3,-1.1247972049021295,3.8233496882430655,-16.78764404463705
2611,9,211,-1.1247972049021295,3.8233496882430655,3,-1.1062937802642177,3.7006849275823672,-16.488936534579995
2612,9,212,-1.1062937802642177,3.7006849275823672,3,-1.0883746446431257,3.5838271242183977,-16.2071785211386
2613,9,213,-1.0883746446431257,3.5838271242183977,-3,-1.075441864672988,2.5865559940275533,-15.451903212480554
2614,9,214,-1.075441864672988,2.5865559940275533,0,-1.0652220715809848,2.0439586184006484,-6.091266992289853
2615,9,215,-1.0652220715809848,2.0439586184006484,-3,-1.0598945156983137,1.0655111765342085,-14.730413328768748
2616,9,216,-1.0598945156983137,1.0655111765342085,0,-1.0571969063044735,0.5395218787680656,-5.617434879265692
2617,9,217,-1.0571969063044735,0.5395218787680656,0,-1.057104294624173,0.018522336060092903,-5.587381756257664
2618,9,218,-1.057104294624173,0.018522336060092903,0,-1.0595957181921143,-0.4982847135882178,-5.638544195634881
2619,9,219,-1.0595957181921143,-0.4982847135882178,-3,-1.066869626794637,-1.4547817205045366,-14.902692988316053
2620,9,220,-1.066869626794637,-1.4547817205045366,3,-1.0744672973696416,-1.5195341150009483,-15.00329825824928
2621,9,221,-1.0744672973696416,-1.5195341150009483,-3,-1.0868279207124811,-2.472124668567916,-15.51711468389528
2622,9,222,-1.0868279207124811,-2.472124668567916,3,-1.0994997025760695,-2.534356372717689,-15.686794202217804
2623,9,223,-1.0994997025760695,-2.534356372717689,3,-1.1124974324919463,-2.599545983175341,-15.864016618370169
2624,9,224,-1.1124974324919463,-2.599545983175341,3,-1.1258357852706566,-2.6676705557420703,-16.049177696377303
2625,9,225,-1.1258357852706566,-2.6676705557420703,3,-1.1395293040350847,-2.7387037528856104,-16.242684998380394
2626,9,226,-1.1395293040350847,-2.7387037528856104,0,-1.1558078662182887,-3.2557124366408146,-7.739425465070134
2627,9,227,-1.1558078662182887,-3.2557124366408146,3,-1.1724551434120778,-3.329455438757829,-16.98178266843459
2628,9,228,-1.1724551434120778,-3.329455438757829,-3,-1.1939186914257442,-4.292709602733272,-17.96994478201865
2629,9,229,-1.1939186914257442,-4.292709602733272,0,-1.2179685795788902,-4.8099776306291595,-9.730825784922388
2630,9,230,-1.2179685795788902,-4.8099776306291595,3,-1.242394095623679,-4.8851032089577595,-19.104138780419838
2631,9,231,-1.242394095623679,-4.8851032089577595,-3,-1.2716474112058813,-5.850663116440449,-20.508461582340768
2632,9,232,-1.2716474112058813,-5.850663116440449,3,-1.301285734717765,-5.927664702376766,-20.980443699280112
2633,9,233,-1.301285734717765,-5.927664702376766,-3,-1.335761619929884,-6.8951770424237875,-22.675642171025345
2634,9,234,-1.335761619929884,-6.8951770424237875,0,-1.3728464263984206,-7.416961293707302,-14.924668035609798
2635,9,235,-1.3728464263984206,-7.416961293707302,-3,-1.414758408341386,-8.382396388593097,-26.03416369141312
2636,9,236,-1.414758408341386,-8.382396388593097,3,-1.4570498855905678,-8.458295449836381,-26.769248037169717
2637,9,237,-1.4570498855905678,-8.458295449836381,3,-1.4997346925249457,-8.536961386875593,-27.53399171191495
2638,9,238,-1.4997346925249457,-8.536961386875593,3,-1.5428213659494616,-8.617334684903168,-28.327334543314333
2639,9,239,-1.5428213659494616,-8.617334684903168,3,-1.5863130182183867,-8.698330453785022,-29.148040227170032
2640,9,240,-1.5863130182183867,-8.698330453785022,0,-1.6324227012995296,-9.221936616228586,-21.828430873964017
2641,9,241,-1.6324227012995296,-9.221936616228586,3,-1.6789087236204119,-9.297204464176476,-31.7374735961139
2642,9,242,-1.6789087236204119,-9.297204464176476,0,-1.727971875700242,-9.812630415966025,-24.55820558408922
2643,9,243,-1.727971875700242,-9.812630415966025,0,-1.7795723080859482,-10.320086477141256,-26.484806488099125
2644,9,244,-1.7795723080859482,-10.320086477141256,0,-1.8336618888636511,-10.81791615554057,-28.51431060818563
2645,9,245,-1.8336618888636511,-10.81791615554057,3,-1.8879677505939703,-10.861172346063807,-38.6186176095044
2646,9,246,-1.8879677505939703,-10.861172346063807,-3,-1.9468730791796818,-11.781065717142303,-41.83092487533544
2647,9,247,-1.9468730791796818,-11.781065717142303,-3,-2.0102817528906067,-12.681734742185,-45.28880323713886
2648,9,248,-2.0102817528906067,-12.681734742185,-3,-2.0780831926240886,-13.560287946696356,-48.98028969706547
2649,9,249,-2.0780831926240886,-13.560287946696356,0,-2.1479351234334785,-13.970386161877988,-42.58529542359516
2650,9,250,-2.1479351234334785,-13.970386161877988,-3,-2.22192974317859,-14.798923949022283,-55.58567392300291
2651,9,251,-2.22192974317859,-14.798923949022283,-3,-2.2999074852098684,-15.59554840625565,-59.76998521180822
2652,9,252,-2.2999074852098684,-15.59554840625565,3,-2.3772583212484353,-15.470167207713354,-61.189392973185605
2653,9,253,-2.3772583212484353,-15.470167207713354,3,-2.4538279530221194,-15.313926354736816,-62.55799215499391
2654,9,254,-2.4538279530221194,-15.313926354736816,3,-2.5294528312562625,-15.124975646828586,-63.8671469594674
2655,9,255,-2.5294528312562625,-15.124975646828586,-3,-2.608392947169522,-15.788023182651896,-67.9447364358139
2656,9,256,-2.608392947169522,-15.788023182651896,3,-2.6859940840301997,-15.520227372135503,-69.16056686550456
2657,9,257,-2.6859940840301997,-15.520227372135503,0,-2.7642798731231046,-15.65715781858103,-62.720875180362754
2658,9,258,-2.7642798731231046,-15.65715781858103,0,-2.843032537152279,-15.750532805834881,-65.2220984033007
2659,9,259,-2.843032537152279,-15.750532805834881,0,-2.922028022651153,-15.799097099774793,-67.65238574260427
2660,9,260,-2.922028022651153,-15.799097099774793,0,-3.001037956363563,-15.801986742482054,-70.00142257863182
2661,9,261,-3.001037956363563,-15.801986742482054,-3,-3.0820472055146695,-16.201849830221263,-82.745068677208
2662,9,262,-3.0820472055146695,-16.201849830221263,-3,3.1183845375826262,-16.55071281645806,-85.01422009445895
2663,9,263,3.1183845375826262,-16.55071281645806,3,3.038576923298728,-15.961522856779652,-80.64176978476775
2664,9,264,3.038576923298728,-15.961522856779652,0,2.9597124033741227,-15.772903984921085,-68.67793756518708
2665,9,265,2.9597124033741227,-15.772903984921085,3,2.884230415691287,-15.09639753656721,-73.38404731220092
2666,9,266,2.884230415691287,-15.09639753656721,-3,2.807891401909268,-15.267802756403775,-71.73185072542503
2667,9,267,2.807891401909268,-15.267802756403775,-3,2.7309187753095046,-15.39452531995263,-69.98872776935609
2668,9,268,2.7309187753095046,-15.39452531995263,-3,2.653530227309172,-15.477709600066552,-68.16206278261656
2669,9,269,2.653530227309172,-15.477709600066552,0,2.578151272559233,-15.07579094998775,-55.96226719776722
2670,9,270,2.578151272559233,-15.07579094998775,0,2.5049591851130244,-14.638417489241716,-52.80242925434432
2671,9,271,2.5049591851130244,-14.638417489241716,-3,2.4319001266153166,-14.611811699541557,-59.92119524344392
2672,9,272,2.4319001266153166,-14.611811699541557,0,2.3613579109103404,-14.108443140995226,-47.78487270336376
2673,9,273,2.3613579109103404,-14.108443140995226,0,2.29346619555647,-13.57834307077403,-44.73707600556506
